code,ts_code,name,industry,select_date,close,score,score_base,news_proxy_boost,volume_ratio,turnover,main_net_inflow,drawdown_from_high,market_style,regime,factor_volume_ratio,factor_drawdown,factor_inflow,factor_turnover,factor_sector,factor_pattern,factor_counter_trend,factor_wyckoff,factor_accel,pre_threshold_rank,candidate_rank,variant,selected,failure_reason,buy_date,buy_price,exit_date_3d,return_3d,mae_3d,exit_date_5d,return_5d,mae_5d,exit_date_8d,return_8d,mae_8d
600266,600266.SH,城建发展,区域地产,20230104,4.91,73.38092281864799,66.72640137005472,6.654521448593275,3.1,3.5649,10052.03,11.531531531531526,weak_momentum,BULL_TREND,81.61341077497565,100.0,100.0,40.0,66.54521448593275,33.33333333333333,0.0,72.239606095012,0.0,1,1,A_recovered_proxy_vr1.2,True,,20230105.0,4.98,20230109.0,-9.839357429718875,-10.040160642570283,20230111.0,-12.851405622489976,-13.855421686746991,20230116.0,-12.851405622489976,-15.26104417670684
2649,002649.SZ,博彦科技,软件服务,20230104,11.05,58.35919064298878,58.35919064298878,0.0,3.25,3.7043,4096.18,6.829679595278236,weak_momentum,BULL_TREND,85.02198590705461,100.0,40.9618,40.0,46.35078017635138,63.33333333333333,0.0,94.08990042540806,0.0,2,2,A_recovered_proxy_vr1.2,True,,20230105.0,11.05,20230109.0,0.1809954751131215,-0.4524886877828149,20230111.0,-0.9954751131221796,-1.176470588235301,20230116.0,0.6334841628959031,-1.3574660633484226
600095,600095.SH,湘财股份,证券,20230104,7.93,55.56699329786669,55.56699329786669,0.0,2.49,5.3918,5107.54,10.3954802259887,weak_momentum,BULL_TREND,65.80728711466783,100.0,51.0754,100.0,39.5722292244569,33.33333333333333,0.0,79.33218120220874,0.0,3,3,A_recovered_proxy_vr1.2,True,t1_limit_up,,,,,,,,,,,
600266,600266.SH,城建发展,区域地产,20230104,4.91,66.72640137005472,66.72640137005472,0.0,3.1,3.5649,10052.03,11.531531531531526,weak_momentum,BULL_TREND,81.61341077497565,100.0,100.0,40.0,66.54521448593275,33.33333333333333,0.0,72.239606095012,0.0,1,1,D_pure_quant_vr1.2,True,,20230105.0,4.98,20230109.0,-9.839357429718875,-10.040160642570283,20230111.0,-12.851405622489976,-13.855421686746991,20230116.0,-12.851405622489976,-15.26104417670684
2649,002649.SZ,博彦科技,软件服务,20230104,11.05,58.35919064298878,58.35919064298878,0.0,3.25,3.7043,4096.18,6.829679595278236,weak_momentum,BULL_TREND,85.02198590705461,100.0,40.9618,40.0,46.35078017635138,63.33333333333333,0.0,94.08990042540806,0.0,2,2,D_pure_quant_vr1.2,True,,20230105.0,11.05,20230109.0,0.1809954751131215,-0.4524886877828149,20230111.0,-0.9954751131221796,-1.176470588235301,20230116.0,0.6334841628959031,-1.3574660633484226
600095,600095.SH,湘财股份,证券,20230104,7.93,55.56699329786669,55.56699329786669,0.0,2.49,5.3918,5107.54,10.3954802259887,weak_momentum,BULL_TREND,65.80728711466783,100.0,51.0754,100.0,39.5722292244569,33.33333333333333,0.0,79.33218120220874,0.0,3,3,D_pure_quant_vr1.2,True,t1_limit_up,,,,,,,,,,,
600266,600266.SH,城建发展,区域地产,20230104,4.91,56.74461919716481,56.74461919716481,0.0,3.1,3.5649,10052.03,11.531531531531526,weak_momentum,BULL_TREND,81.61341077497565,100.0,100.0,40.0,66.54521448593275,33.33333333333333,0.0,72.239606095012,0.0,1,1,E_ablate_sector_vr1.2,True,,20230105.0,4.98,20230109.0,-9.839357429718875,-10.040160642570283,20230111.0,-12.851405622489976,-13.855421686746991,20230116.0,-12.851405622489976,-15.26104417670684
2649,002649.SZ,博彦科技,软件服务,20230104,11.05,51.40657361653607,51.40657361653607,0.0,3.25,3.7043,4096.18,6.829679595278236,weak_momentum,BULL_TREND,85.02198590705461,100.0,40.9618,40.0,46.35078017635138,63.33333333333333,0.0,94.08990042540806,0.0,2,2,E_ablate_sector_vr1.2,True,,20230105.0,11.05,20230109.0,0.1809954751131215,-0.4524886877828149,20230111.0,-0.9954751131221796,-1.176470588235301,20230116.0,0.6334841628959031,-1.3574660633484226
600095,600095.SH,湘财股份,证券,20230104,7.93,49.63115891419815,49.63115891419815,0.0,2.49,5.3918,5107.54,10.3954802259887,weak_momentum,BULL_TREND,65.80728711466783,100.0,51.0754,100.0,39.5722292244569,33.33333333333333,0.0,79.33218120220874,0.0,3,3,E_ablate_sector_vr1.2,True,t1_limit_up,,,,,,,,,,,
2649,002649.SZ,博彦科技,软件服务,20230104,11.05,49.66188361186961,49.66188361186961,0.0,3.25,3.7043,4096.18,6.829679595278236,weak_momentum,BULL_TREND,85.02198590705461,100.0,40.9618,40.0,37.52289330222361,63.33333333333333,0.0,94.08990042540806,0.0,1,1,E_ablate_inflow_vr1.2,True,,20230105.0,11.05,20230109.0,0.1809954751131215,-0.4524886877828149,20230111.0,-0.9954751131221796,-1.176470588235301,20230116.0,0.6334841628959031,-1.3574660633484226
600266,600266.SH,城建发展,区域地产,20230104,4.91,48.949456928220414,48.949456928220414,0.0,3.1,3.5649,10052.03,11.531531531531526,weak_momentum,BULL_TREND,81.61341077497565,100.0,100.0,40.0,68.03225154037068,33.33333333333333,0.0,72.239606095012,0.0,2,2,E_ablate_inflow_vr1.2,True,,20230105.0,4.98,20230109.0,-9.839357429718875,-10.040160642570283,20230111.0,-12.851405622489976,-13.855421686746991,20230116.0,-12.851405622489976,-15.26104417670684
600073,600073.SH,光明肉业,食品,20230104,8.17,47.413953805222775,47.413953805222775,0.0,2.94,5.1712,4257.18,4.77855477855478,weak_momentum,BULL_TREND,77.79080775308198,100.0,42.5718,100.0,49.46888428173654,0.0,0.0,75.5,0.0,3,3,E_ablate_inflow_vr1.2,True,,20230105.0,8.11,20230109.0,-3.452527743526501,-4.315659679408135,20230111.0,-4.685573366214535,-4.932182490752146,20230116.0,1.1097410604192337,-6.411837237977802
600266,600266.SH,城建发展,区域地产,20230104,4.91,55.89046045580292,55.89046045580292,0.0,3.1,3.5649,10052.03,11.531531531531526,weak_momentum,BULL_TREND,81.61341077497565,100.0,100.0,40.0,66.54521448593275,33.33333333333333,0.0,72.239606095012,0.0,1,1,E_ablate_wyckoff_vr1.2,True,,20230105.0,4.98,20230109.0,-9.839357429718875,-10.040160642570283,20230111.0,-12.851405622489976,-13.855421686746991,20230116.0,-12.851405622489976,-15.26104417670684
600266,600266.SH,城建发展,区域地产,20230104,4.91,66.72640137005472,66.72640137005472,0.0,3.1,3.5649,10052.03,11.531531531531526,weak_momentum,BULL_TREND,81.61341077497565,100.0,100.0,40.0,66.54521448593275,33.33333333333333,0.0,72.239606095012,0.0,1,1,E_ablate_accel_vr1.2,True,,20230105.0,4.98,20230109.0,-9.839357429718875,-10.040160642570283,20230111.0,-12.851405622489976,-13.855421686746991,20230116.0,-12.851405622489976,-15.26104417670684
2649,002649.SZ,博彦科技,软件服务,20230104,11.05,58.35919064298878,58.35919064298878,0.0,3.25,3.7043,4096.18,6.829679595278236,weak_momentum,BULL_TREND,85.02198590705461,100.0,40.9618,40.0,46.35078017635138,63.33333333333333,0.0,94.08990042540806,0.0,2,2,E_ablate_accel_vr1.2,True,,20230105.0,11.05,20230109.0,0.1809954751131215,-0.4524886877828149,20230111.0,-0.9954751131221796,-1.176470588235301,20230116.0,0.6334841628959031,-1.3574660633484226
600095,600095.SH,湘财股份,证券,20230104,7.93,55.56699329786669,55.56699329786669,0.0,2.49,5.3918,5107.54,10.3954802259887,weak_momentum,BULL_TREND,65.80728711466783,100.0,51.0754,100.0,39.5722292244569,33.33333333333333,0.0,79.33218120220874,0.0,3,3,E_ablate_accel_vr1.2,True,t1_limit_up,,,,,,,,,,,
