code,ts_code,name,industry,select_date,close,score,score_base,news_proxy_boost,volume_ratio,turnover,main_net_inflow,drawdown_from_high,market_style,regime,factor_volume_ratio,factor_drawdown,factor_inflow,factor_turnover,factor_sector,factor_pattern,factor_counter_trend,factor_wyckoff,factor_accel,pre_threshold_rank,candidate_rank,variant,selected
600963,600963.SH,岳阳林纸,造纸,20230106,6.2,57.12707300735161,57.12707300735161,0.0,2.51,5.159,7534.01,2.053712480252763,momentum,BULL_TREND,66.38436820880236,100.0,75.3401,100.0,42.23986584111522,20.0,0.0,76.53424607808213,0.0,2,2,D_pure_quant_vr1.2,True
601222,601222.SH,林洋能源,新型电力,20230106,9.4,55.932923661353406,55.932923661353406,0.0,2.42,4.2999,16458.79,2.4896265560165998,momentum,BULL_TREND,63.75035237499349,100.0,100.0,40.0,39.931413187122345,0.0,0.0,63.8408816767991,0.0,3,3,D_pure_quant_vr1.2,True
2869,002869.SZ,金溢科技,通信设备,20230106,26.35,53.21924400236773,53.21924400236773,0.0,3.44,7.9939,8072.34,2.7675276752767526,momentum,BULL_TREND,89.12042824636866,100.0,80.7234,100.0,51.07768886523751,33.33333333333333,0.0,70.39833098745758,0.0,1,1,E_ablate_sector_vr1.2,True
600963,600963.SH,岳阳林纸,造纸,20230106,6.2,48.67909983912857,48.67909983912857,0.0,2.51,5.159,7534.01,2.053712480252763,momentum,BULL_TREND,66.38436820880236,100.0,75.3401,100.0,42.23986584111522,20.0,0.0,76.53424607808213,0.0,2,2,E_ablate_sector_vr1.2,True
601222,601222.SH,林洋能源,新型电力,20230106,9.4,47.94664102392893,47.94664102392893,0.0,2.42,4.2999,16458.79,2.4896265560165998,momentum,BULL_TREND,63.75035237499349,100.0,100.0,40.0,39.931413187122345,0.0,0.0,63.8408816767991,0.0,3,3,E_ablate_sector_vr1.2,True
2869,002869.SZ,金溢科技,通信设备,20230106,26.35,47.29010177541522,47.29010177541522,0.0,3.44,7.9939,8072.34,2.7675276752767526,momentum,BULL_TREND,89.12042824636866,100.0,80.7234,100.0,51.07768886523751,33.33333333333333,0.0,70.39833098745758,0.0,1,1,E_ablate_inflow_vr1.2,True
2869,002869.SZ,金溢科技,通信设备,20230106,26.35,56.39494867666947,56.39494867666947,0.0,3.44,7.9939,8072.34,2.7675276752767526,momentum,BULL_TREND,89.12042824636866,100.0,80.7234,100.0,51.07768886523751,33.33333333333333,0.0,70.39833098745758,0.0,1,1,E_ablate_wyckoff_vr1.2,True
601222,601222.SH,林洋能源,新型电力,20230106,9.4,49.54883549367349,49.54883549367349,0.0,2.42,4.2999,16458.79,2.4896265560165998,momentum,BULL_TREND,63.75035237499349,100.0,100.0,40.0,39.931413187122345,0.0,0.0,63.8408816767991,0.0,2,2,E_ablate_wyckoff_vr1.2,True
600963,600963.SH,岳阳林纸,造纸,20230106,6.2,49.4736483995434,49.4736483995434,0.0,2.51,5.159,7534.01,2.053712480252763,momentum,BULL_TREND,66.38436820880236,100.0,75.3401,100.0,42.23986584111522,20.0,0.0,76.53424607808213,0.0,3,3,E_ablate_wyckoff_vr1.2,True
2869,002869.SZ,金溢科技,通信设备,20230106,26.35,63.434781775415225,63.434781775415225,0.0,3.44,7.9939,8072.34,2.7675276752767526,momentum,BULL_TREND,89.12042824636866,100.0,80.7234,100.0,51.07768886523751,33.33333333333333,0.0,70.39833098745758,0.0,1,1,E_ablate_accel_vr1.2,True
