variant,period,horizon_days,signal_count,trade_count,matured_trade_count,win_rate_pct,avg_return_pct,median_return_pct,profit_loss_ratio,worst_mae_pct,cumulative_cohort_return_pct,max_equal_weight_drawdown_pct
A_recovered_proxy_vr1.5,2026,3,136,135,135,38.51851851851852,-1.2058011947300924,-0.952380952380949,0.7830711302637027,-18.684461391801722,-45.56469332630824,-50.280698737683124
A_recovered_proxy_vr1.5,2026,5,136,135,135,33.33333333333333,-1.689947943891436,-2.122905027932953,0.9580454333566977,-20.110573600552872,-57.103496284223546,-64.95427564422974
A_recovered_proxy_vr1.5,2026,8,136,135,134,35.82089552238806,-1.3328996911100595,-3.402777777777777,1.2090405160795854,-21.25086385625432,-55.80370411825011,-69.78204272361668
A_recovered_proxy_vr1.5,all,3,136,135,135,38.51851851851852,-1.2058011947300924,-0.952380952380949,0.7830711302637027,-18.684461391801722,-45.56469332630824,-50.280698737683124
A_recovered_proxy_vr1.5,all,5,136,135,135,33.33333333333333,-1.689947943891436,-2.122905027932953,0.9580454333566977,-20.110573600552872,-57.103496284223546,-64.95427564422974
A_recovered_proxy_vr1.5,all,8,136,135,134,35.82089552238806,-1.3328996911100595,-3.402777777777777,1.2090405160795854,-21.25086385625432,-55.80370411825011,-69.78204272361668
B_pure_quant_vr1.5,2026,3,133,132,132,40.15151515151515,-1.0270959700003637,-0.8868184955141412,0.8483859439951827,-18.684461391801722,-43.349121390771664,-48.200660970684496
B_pure_quant_vr1.5,2026,5,133,132,132,34.090909090909086,-1.4736977792663557,-2.0686571941494982,1.0300914355221942,-20.110573600552872,-55.37394325882372,-64.76833049473227
B_pure_quant_vr1.5,2026,8,133,132,132,33.33333333333333,-1.4037154108392422,-3.109238162820438,1.3062987978253495,-21.25086385625432,-57.62635715449711,-72.49731577627314
B_pure_quant_vr1.5,all,3,133,132,132,40.15151515151515,-1.0270959700003637,-0.8868184955141412,0.8483859439951827,-18.684461391801722,-43.349121390771664,-48.200660970684496
B_pure_quant_vr1.5,all,5,133,132,132,34.090909090909086,-1.4736977792663557,-2.0686571941494982,1.0300914355221942,-20.110573600552872,-55.37394325882372,-64.76833049473227
B_pure_quant_vr1.5,all,8,133,132,132,33.33333333333333,-1.4037154108392422,-3.109238162820438,1.3062987978253495,-21.25086385625432,-57.62635715449711,-72.49731577627314
A_recovered_proxy_vr1.2,2026,3,142,140,140,36.42857142857142,-0.8564443231736929,-1.0697709318155002,1.1279064119394804,-18.684461391801722,-40.08291221668855,-52.326307062652354
A_recovered_proxy_vr1.2,2026,5,142,140,140,32.142857142857146,-1.0316938138109826,-2.246089482657232,1.4237948239910845,-18.684461391801722,-45.68466182914723,-61.5128375373462
A_recovered_proxy_vr1.2,2026,8,142,140,139,37.410071942446045,-0.4673686604995312,-2.9189189189189113,1.456834999748478,-19.197896120973056,-35.34922416501827,-57.79001418114012
A_recovered_proxy_vr1.2,all,3,142,140,140,36.42857142857142,-0.8564443231736929,-1.0697709318155002,1.1279064119394804,-18.684461391801722,-40.08291221668855,-52.326307062652354
A_recovered_proxy_vr1.2,all,5,142,140,140,32.142857142857146,-1.0316938138109826,-2.246089482657232,1.4237948239910845,-18.684461391801722,-45.68466182914723,-61.5128375373462
A_recovered_proxy_vr1.2,all,8,142,140,139,37.410071942446045,-0.4673686604995312,-2.9189189189189113,1.456834999748478,-19.197896120973056,-35.34922416501827,-57.79001418114012
D_pure_quant_vr1.2,2026,3,141,139,139,38.84892086330935,-0.8826448015293665,-1.241134751773043,1.0096613235477474,-18.684461391801722,-41.161618566254546,-52.67582257230086
D_pure_quant_vr1.2,2026,5,141,139,139,34.53237410071942,-1.1596545302258208,-2.071823204419898,1.1944381773041612,-18.684461391801722,-49.75655056648344,-65.26982969176551
D_pure_quant_vr1.2,2026,8,141,139,139,33.093525179856115,-1.0041413663351089,-2.500446508305054,1.4814415645743408,-19.197896120973056,-48.41849991622694,-68.10991476891952
D_pure_quant_vr1.2,all,3,141,139,139,38.84892086330935,-0.8826448015293665,-1.241134751773043,1.0096613235477474,-18.684461391801722,-41.161618566254546,-52.67582257230086
D_pure_quant_vr1.2,all,5,141,139,139,34.53237410071942,-1.1596545302258208,-2.071823204419898,1.1944381773041612,-18.684461391801722,-49.75655056648344,-65.26982969176551
D_pure_quant_vr1.2,all,8,141,139,139,33.093525179856115,-1.0041413663351089,-2.500446508305054,1.4814415645743408,-19.197896120973056,-48.41849991622694,-68.10991476891952
E_ablate_sector_vr1.2,2026,3,130,129,129,38.759689922480625,-1.0022404306111155,-1.037613488975353,0.9153051994548882,-18.684461391801722,-40.82568192900966,-42.254956569290606
E_ablate_sector_vr1.2,2026,5,130,129,129,35.65891472868217,-1.3433497135874535,-1.426307448494446,1.0194946357281522,-20.110573600552872,-51.02494354988111,-55.55243750639978
E_ablate_sector_vr1.2,2026,8,130,129,129,35.65891472868217,-1.3844734598600668,-2.4844720496894457,1.1422797780439258,-21.25086385625432,-54.74456292965989,-64.25999783239324
E_ablate_sector_vr1.2,all,3,130,129,129,38.759689922480625,-1.0022404306111155,-1.037613488975353,0.9153051994548882,-18.684461391801722,-40.82568192900966,-42.254956569290606
E_ablate_sector_vr1.2,all,5,130,129,129,35.65891472868217,-1.3433497135874535,-1.426307448494446,1.0194946357281522,-20.110573600552872,-51.02494354988111,-55.55243750639978
E_ablate_sector_vr1.2,all,8,130,129,129,35.65891472868217,-1.3844734598600668,-2.4844720496894457,1.1422797780439258,-21.25086385625432,-54.74456292965989,-64.25999783239324
E_ablate_inflow_vr1.2,2026,3,94,93,93,38.70967741935484,-1.6587522308133744,-1.037613488975353,0.5704444640739492,-18.684461391801722,-42.40326682848006,-47.944391431906254
E_ablate_inflow_vr1.2,2026,5,94,93,93,26.881720430107524,-2.7747399112884574,-3.105590062111796,0.7842703601942781,-18.684461391801722,-62.89821320808879,-68.50284424020347
E_ablate_inflow_vr1.2,2026,8,94,93,93,27.956989247311824,-2.5986109683686864,-3.1912144702842316,1.053052785409832,-19.197896120973056,-61.039050179979704,-69.83584859918551
E_ablate_inflow_vr1.2,all,3,94,93,93,38.70967741935484,-1.6587522308133744,-1.037613488975353,0.5704444640739492,-18.684461391801722,-42.40326682848006,-47.944391431906254
